t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.05227484414807474,0.19999999999999998,10.0,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.05227484414807474,0.19999999999999998,10.0,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,7.0,4.0,2.0,1.3333333333333333,0.7994897260833916,1.598979452166783,1.8761967178094057,0.0,0.0,1.0,inf,3.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,7.0,4.0,2.0,1.3333333333333333,0.7994897260833916,1.598979452166783,1.8761967178094057,0.0,0.0,1.0,inf,3.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,10.0,6.0,3.0,1.5,1.786949290388997,3.5738985807779935,1.1192259404096603,0.0,0.0,1.0,inf,4.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,10.0,6.0,3.0,1.5,1.786949290388997,3.5738985807779935,1.1192259404096603,0.0,0.0,1.0,inf,4.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,5.0,13.0,8.0,4.0,1.6,2.7758725510235047,5.5517451020470086,0.9006177171492308,0.0,0.0,1.0,inf,5.0,inf,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,5.0,13.0,8.0,4.0,1.6,2.7758725510235047,5.5517451020470086,0.9006177171492308,0.0,0.0,1.0,inf,5.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,16.0,10.0,5.0,1.6666666666666667,3.680987013269752,7.361974026539503,0.8149988003720655,0.0,0.0,1.0,inf,6.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,6.0,16.0,10.0,5.0,1.6666666666666667,3.680987013269752,7.361974026539503,0.8149988003720655,0.0,0.0,1.0,inf,6.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,7.0,19.0,12.0,6.0,1.7142857142857142,4.5431311935439265,9.086262387087851,0.7703937770878638,0.0,0.0,1.0,inf,7.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,7.0,19.0,12.0,6.0,1.7142857142857142,4.5431311935439265,9.086262387087851,0.7703937770878638,0.0,0.0,1.0,inf,7.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8.0,22.0,14.0,7.0,1.75,5.517389653156988,11.034779306313974,0.724980516413454,0.0,0.0,1.0,inf,8.0,inf,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8.0,22.0,14.0,7.0,1.75,5.517389653156988,11.034779306313974,0.724980516413454,0.0,0.0,1.0,inf,8.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,9.0,25.0,16.0,8.0,1.7777777777777777,6.497541683149657,12.995083366299312,0.6925696239348547,0.0,0.0,1.0,inf,9.0,inf,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,9.0,25.0,16.0,8.0,1.7777777777777777,6.497541683149657,12.995083366299312,0.6925696239348547,0.0,0.0,1.0,inf,9.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,10.0,28.0,18.0,9.0,1.8,7.4597863635289805,14.91957272705796,0.6702604815125918,0.0,0.0,1.0,inf,10.0,inf,111.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,28.0,18.0,9.0,1.8,7.4597863635289805,14.91957272705796,0.6702604815125918,0.0,0.0,1.0,inf,10.0,inf,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,31.0,20.0,10.0,1.8181818181818181,8.428582823948318,16.857165647896633,0.6525414906492619,0.0,0.0,1.0,inf,11.0,inf,103.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,11.0,31.0,20.0,10.0,1.8181818181818181,8.428582823948318,16.857165647896633,0.6525414906492619,0.0,0.0,1.0,inf,11.0,inf,111.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.0,34.0,22.0,11.0,1.8333333333333333,9.405484144329964,18.810968288659925,0.6379256939811081,0.0,0.0,1.0,inf,12.0,inf,113.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,12.0,34.0,22.0,11.0,1.8333333333333333,9.405484144329964,18.810968288659925,0.6379256939811081,0.0,0.0,1.0,inf,12.0,inf,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,13.0,37.0,24.0,12.0,1.8461538461538463,10.344428158864455,20.688856317728906,0.6283575950430816,0.0,0.0,1.0,inf,13.0,inf,114.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,13.0,37.0,24.0,12.0,1.8461538461538463,10.344428158864455,20.688856317728906,0.6283575950430816,0.0,0.0,1.0,inf,13.0,inf,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,14.0,40.0,26.0,13.0,1.8571428571428572,11.263212173611642,22.52642434722328,0.6214923320365183,0.0,0.0,1.0,inf,14.0,inf,118.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,14.0,40.0,26.0,13.0,1.8571428571428572,11.263212173611642,22.52642434722328,0.6214923320365183,0.0,0.0,1.0,inf,14.0,inf,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,15.0,43.0,28.0,14.0,1.8666666666666667,12.168292597955482,24.33658519591096,0.6163559874669805,0.0,0.0,1.0,inf,15.0,inf,139.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,15.0,43.0,28.0,14.0,1.8666666666666667,12.168292597955482,24.33658519591096,0.6163559874669805,0.0,0.0,1.0,inf,15.0,inf,143.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,16.0,46.0,30.0,15.0,1.875,13.089010144087158,26.178020288174313,0.6111997707950382,0.0,0.0,1.0,inf,16.0,inf,140.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,16.0,46.0,30.0,15.0,1.875,13.089010144087158,26.178020288174313,0.6111997707950382,0.0,0.0,1.0,inf,16.0,inf,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,17.0,49.0,32.0,16.0,1.8823529411764706,13.972937143779644,27.945874287559285,0.6083187745379618,0.0,0.0,1.0,inf,17.0,inf,150.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,17.0,49.0,32.0,16.0,1.8823529411764706,13.972937143779644,27.945874287559285,0.6083187745379618,0.0,0.0,1.0,inf,17.0,inf,152.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,18.0,52.0,34.0,17.0,1.8888888888888888,14.839383981709585,29.678767963419165,0.6064941786729848,0.0,0.0,1.0,inf,18.0,inf,146.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,18.0,52.0,34.0,17.0,1.8888888888888888,14.839383981709585,29.678767963419165,0.6064941786729848,0.0,0.0,1.0,inf,18.0,inf,140.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,19.0,55.0,36.0,18.0,1.894736842105263,15.786986852970484,31.573973705940965,0.6017614436799559,0.0,0.0,1.0,inf,19.0,inf,151.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,19.0,55.0,36.0,18.0,1.894736842105263,15.786986852970484,31.573973705940965,0.6017614436799559,0.0,0.0,1.0,inf,19.0,inf,141.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,58.0,38.0,19.0,1.9,16.697245901479466,33.394491802958925,0.5989011636412415,0.0,0.0,1.0,inf,20.0,inf,152.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,20.0,58.0,38.0,19.0,1.9,16.697245901479466,33.394491802958925,0.5989011636412415,0.0,0.0,1.0,inf,20.0,inf,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,21.0,61.0,40.0,20.0,1.9047619047619047,17.56631494943587,35.132629898871734,0.597734927913108,0.0,0.0,1.0,inf,21.0,inf,150.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,21.0,61.0,40.0,20.0,1.9047619047619047,17.56631494943587,35.132629898871734,0.597734927913108,0.0,0.0,1.0,inf,21.0,inf,136.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,22.0,64.0,42.0,21.0,1.9090909090909092,18.446799574292797,36.89359914858559,0.5963094007553185,0.0,0.0,1.0,inf,22.0,inf,162.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,22.0,64.0,42.0,21.0,1.9090909090909092,18.446799574292797,36.89359914858559,0.5963094007553185,0.0,0.0,1.0,inf,22.0,inf,165.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,23.0,67.0,44.0,22.0,1.9130434782608696,19.304443359416055,38.6088867188321,0.5957177726334538,0.0,0.0,1.0,inf,23.0,inf,169.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,23.0,67.0,44.0,22.0,1.9130434782608696,19.304443359416055,38.6088867188321,0.5957177726334538,0.0,0.0,1.0,inf,23.0,inf,169.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,24.0,70.0,46.0,23.0,1.9166666666666667,20.1750736294263,40.350147258852594,0.5947933683125416,0.0,0.0,1.0,inf,24.0,inf,165.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,24.0,70.0,46.0,23.0,1.9166666666666667,20.1750736294263,40.350147258852594,0.5947933683125416,0.0,0.0,1.0,inf,24.0,inf,168.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,25.0,73.0,48.0,24.0,1.92,21.037273462693303,42.0745469253866,0.5941834630883619,0.0,0.0,1.0,inf,25.0,inf,162.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,25.0,73.0,48.0,24.0,1.92,21.037273462693303,42.0745469253866,0.5941834630883619,0.0,0.0,1.0,inf,25.0,inf,164.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,26.0,76.0,50.0,25.0,1.9230769230769231,21.948354149830646,43.896708299661285,0.5922995369609666,0.0,0.0,1.0,inf,26.0,inf,164.0,1.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,26.0,76.0,50.0,25.0,1.9230769230769231,21.948354149830646,43.896708299661285,0.5922995369609666,0.0,0.0,1.0,inf,26.0,inf,167.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,27.0,79.0,52.0,26.0,1.9259259259259258,22.935340151780437,45.87068030356087,0.588611283314759,0.0,0.0,1.0,inf,27.0,inf,163.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,27.0,79.0,52.0,26.0,1.9259259259259258,22.935340151780437,45.87068030356087,0.588611283314759,0.0,0.0,1.0,inf,27.0,inf,162.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,28.0,82.0,54.0,27.0,1.9285714285714286,23.819180858649442,47.63836171729888,0.5877616062063776,0.0,0.0,1.0,inf,28.0,inf,173.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,28.0,82.0,54.0,27.0,1.9285714285714286,23.819180858649442,47.63836171729888,0.5877616062063776,0.0,0.0,1.0,inf,28.0,inf,161.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,29.0,85.0,56.0,28.0,1.9310344827586208,24.77739894459558,49.55479788919115,0.585210741144511,0.0,0.0,1.0,inf,29.0,inf,165.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,29.0,85.0,56.0,28.0,1.9310344827586208,24.77739894459558,49.55479788919115,0.585210741144511,0.0,0.0,1.0,inf,29.0,inf,178.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,30.0,88.0,58.0,29.0,1.9333333333333333,25.70191156760201,51.403823135204014,0.5836141782896774,0.0,0.0,1.0,inf,30.0,inf,179.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,30.0,88.0,58.0,29.0,1.9333333333333333,25.70191156760201,51.403823135204014,0.5836141782896774,0.0,0.0,1.0,inf,30.0,inf,171.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,31.0,91.0,60.0,30.0,1.935483870967742,26.568196703572706,53.136393407145405,0.5834042924680571,0.0,0.0,1.0,inf,31.0,inf,171.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,31.0,91.0,60.0,30.0,1.935483870967742,26.568196703572706,53.136393407145405,0.5834042924680571,0.0,0.0,1.0,inf,31.0,inf,181.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,32.0,94.0,62.0,31.0,1.9375,27.496642470035642,54.99328494007128,0.5818892258367886,0.0,0.0,1.0,inf,32.0,inf,179.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,32.0,94.0,62.0,31.0,1.9375,27.496642470035642,54.99328494007128,0.5818892258367886,0.0,0.0,1.0,inf,32.0,inf,172.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,33.0,97.0,64.0,32.0,1.9393939393939394,28.367565041217713,56.73513008243542,0.5816502042394442,0.0,0.0,1.0,inf,33.0,inf,173.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,33.0,97.0,64.0,32.0,1.9393939393939394,28.367565041217713,56.73513008243542,0.5816502042394442,0.0,0.0,1.0,inf,33.0,inf,174.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,34.0,100.0,66.0,33.0,1.9411764705882353,29.335812710722408,58.67162542144481,0.5794964730527613,0.0,0.0,1.0,inf,34.0,inf,175.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,34.0,100.0,66.0,33.0,1.9411764705882353,29.335812710722408,58.67162542144481,0.5794964730527613,0.0,0.0,1.0,inf,34.0,inf,175.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,35.0,103.0,68.0,34.0,1.9428571428571428,30.32964279644835,60.659285592896694,0.5769932774166823,0.0,0.0,1.0,inf,35.0,inf,182.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,35.0,103.0,68.0,34.0,1.9428571428571428,30.32964279644835,60.659285592896694,0.5769932774166823,0.0,0.0,1.0,inf,35.0,inf,173.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,36.0,106.0,70.0,35.0,1.9444444444444444,31.241422221115368,62.48284444223073,0.5761581490305588,0.0,0.0,1.0,inf,36.0,inf,177.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,36.0,106.0,70.0,35.0,1.9444444444444444,31.241422221115368,62.48284444223073,0.5761581490305588,0.0,0.0,1.0,inf,36.0,inf,186.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,37.0,109.0,72.0,36.0,1.945945945945946,32.152502958953356,64.3050059179067,0.5753828877216042,0.0,0.0,1.0,inf,37.0,inf,189.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,37.0,109.0,72.0,36.0,1.945945945945946,32.152502958953356,64.3050059179067,0.5753828877216042,0.0,0.0,1.0,inf,37.0,inf,193.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,38.0,112.0,74.0,37.0,1.9473684210526316,33.08607356953596,66.17214713907191,0.5742597398288528,0.0,0.0,1.0,inf,38.0,inf,179.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,38.0,112.0,74.0,37.0,1.9473684210526316,33.08607356953596,66.17214713907191,0.5742597398288528,0.0,0.0,1.0,inf,38.0,inf,186.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,39.0,115.0,76.0,38.0,1.9487179487179487,33.976661633314734,67.95332326662945,0.5739233657046489,0.0,0.0,1.0,inf,39.0,inf,179.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,39.0,115.0,76.0,38.0,1.9487179487179487,33.976661633314734,67.95332326662945,0.5739233657046489,0.0,0.0,1.0,inf,39.0,inf,194.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,40.0,118.0,78.0,39.0,1.95,34.96400313108445,69.92800626216889,0.5720168804761138,0.0,0.0,1.0,inf,40.0,inf,190.0,1.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,40.0,118.0,78.0,39.0,1.95,34.96400313108445,69.92800626216889,0.5720168804761138,0.0,0.0,1.0,inf,40.0,inf,187.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,41.0,121.0,80.0,40.0,1.951219512195122,35.83862545677584,71.67725091355166,0.5720085449349779,0.0,0.0,1.0,inf,41.0,inf,188.0,1.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,41.0,121.0,80.0,40.0,1.951219512195122,35.83862545677584,71.67725091355166,0.5720085449349779,0.0,0.0,1.0,inf,41.0,inf,191.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,42.0,124.0,82.0,41.0,1.9523809523809523,36.712561422792255,73.4251228455845,0.5720113003872995,0.0,0.0,1.0,inf,42.0,inf,197.0,1.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,42.0,124.0,82.0,41.0,1.9523809523809523,36.712561422792255,73.4251228455845,0.5720113003872995,0.0,0.0,1.0,inf,42.0,inf,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,43.0,127.0,84.0,42.0,1.9534883720930232,37.61796526804748,75.23593053609494,0.5715354311909582,0.0,0.0,1.0,inf,43.0,inf,194.0,1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,43.0,127.0,84.0,42.0,1.9534883720930232,37.61796526804748,75.23593053609494,0.5715354311909582,0.0,0.0,1.0,inf,43.0,inf,198.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,44.0,130.0,86.0,43.0,1.9545454545454546,38.59033308101893,77.18066616203785,0.5700909591480292,0.0,0.0,1.0,inf,44.0,inf,186.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,44.0,130.0,86.0,43.0,1.9545454545454546,38.59033308101893,77.18066616203785,0.5700909591480292,0.0,0.0,1.0,inf,44.0,inf,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,45.0,133.0,88.0,44.0,1.9555555555555555,39.4683691890466,78.93673837809318,0.5700767592455855,0.0,0.0,1.0,inf,45.0,inf,180.0,1.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,45.0,133.0,88.0,44.0,1.9555555555555555,39.4683691890466,78.93673837809318,0.5700767592455855,0.0,0.0,1.0,inf,45.0,inf,184.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,46.0,136.0,90.0,45.0,1.9565217391304348,40.40959840812203,80.81919681624404,0.5691717043982594,0.0,0.0,1.0,inf,46.0,inf,192.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,46.0,136.0,90.0,45.0,1.9565217391304348,40.40959840812203,80.81919681624404,0.5691717043982594,0.0,0.0,1.0,inf,46.0,inf,191.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,47.0,139.0,92.0,46.0,1.9574468085106382,41.375863818842845,82.75172763768568,0.5679639729792891,0.0,0.0,1.0,inf,47.0,inf,198.0,1.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,47.0,139.0,92.0,46.0,1.9574468085106382,41.375863818842845,82.75172763768568,0.5679639729792891,0.0,0.0,1.0,inf,47.0,inf,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,48.0,142.0,94.0,47.0,1.9583333333333333,42.307714457369464,84.61542891473891,0.5672724302841538,0.0,0.0,1.0,inf,48.0,inf,186.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,48.0,142.0,94.0,47.0,1.9583333333333333,42.307714457369464,84.61542891473891,0.5672724302841538,0.0,0.0,1.0,inf,48.0,inf,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,49.0,145.0,96.0,48.0,1.9591836734693877,43.1627149353334,86.32542987066678,0.5676195308081531,0.0,0.0,1.0,inf,49.0,inf,193.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,49.0,145.0,96.0,48.0,1.9591836734693877,43.1627149353334,86.32542987066678,0.5676195308081531,0.0,0.0,1.0,inf,49.0,inf,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,50.0,148.0,98.0,49.0,1.96,44.0334821003119,88.06696420062379,0.5677497851077946,0.0,0.0,1.0,inf,50.0,inf,191.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,50.0,148.0,98.0,49.0,1.96,44.0334821003119,88.06696420062379,0.5677497851077946,0.0,0.0,1.0,inf,50.0,inf,182.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,51.0,151.0,100.0,50.0,1.9607843137254901,44.890565464991816,89.78113092998362,0.5680480906369143,0.0,0.0,1.0,inf,51.0,inf,182.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,51.0,151.0,100.0,50.0,1.9607843137254901,44.890565464991816,89.78113092998362,0.5680480906369143,0.0,0.0,1.0,inf,51.0,inf,197.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,52.0,154.0,102.0,51.0,1.9615384615384615,45.74348842665402,91.48697685330802,0.5683869091376558,0.0,0.0,1.0,inf,52.0,inf,195.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,52.0,154.0,102.0,51.0,1.9615384615384615,45.74348842665402,91.48697685330802,0.5683869091376558,0.0,0.0,1.0,inf,52.0,inf,193.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,53.0,157.0,104.0,52.0,1.9622641509433962,46.6528482049105,93.30569640982098,0.5680253407810312,0.0,0.0,1.0,inf,53.0,inf,194.0,1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,53.0,157.0,104.0,52.0,1.9622641509433962,46.6528482049105,93.30569640982098,0.5680253407810312,0.0,0.0,1.0,inf,53.0,inf,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
