t,S,L_flow,P,gini_flow,top10_flow,gini_mem,top10_mem,norm
15,23,0.5773685118093554,0.0251029787743198,0.9004094583196295,0.22401947893752688,0.9321043834560478,0.27413282803812705,1.0000000000000002
16,26,0.5914488185352973,0.02274803148212682,0.893223874708697,0.19925958910877017,0.9286922546144614,0.2680359495729318,0.9999999999999998
17,29,0.6004621803874979,0.020705592427155098,0.8857986703093231,0.17810328643868042,0.9251841034089101,0.2611695050594403,0.9999999999999996
18,31,0.6068412394753346,0.019575523854043052,0.8784365350681133,0.16106541027880064,0.9216121710944355,0.2539763996615515,0.9999999999999996
19,34,0.6115826040130743,0.01798772364744336,0.8711935973594911,0.14749521359321283,0.9179999614767872,0.24678756863377088,1.0000000000000002
20,37,0.6152408254186041,0.016628130416719032,0.8640580492619179,0.13608164880925994,0.9143630081573794,0.23981211692251772,1.0000000000000002
21,39,0.6181404724718722,0.01584975570440698,0.8570109014205812,0.12631752532175083,0.9107116330359,0.23301462512611681,1.0000000000000002
22,42,0.6204855610738609,0.01477346573985383,0.8500422187497805,0.11786365147881812,0.907052618399622,0.2264499007336489,0.9999999999999998
23,44,0.6224226915163482,0.014145970261735186,0.8431292299002049,0.11046815231132402,0.9033917317798081,0.22014589860742018,0.9999999999999999
24,47,0.6240497169918903,0.013277653553018942,0.8362558897056929,0.10394149625163697,0.8997332459208202,0.21411386839881913,0.9999999999999999
25,49,0.6254148316496833,0.012763567992850678,0.8294477207999763,0.0981407344109548,0.8960805600790124,0.2083550182476489,0.9999999999999998
26,51,0.6265672108315589,0.012285631584932526,0.8226961016418304,0.0929506245791687,0.8924356952344374,0.20286413188346547,0.9999999999999999
27,53,0.6275443406626544,0.011840459257785933,0.8160007456579768,0.08827912340510137,0.8887984592041455,0.19763215190442965,1.0000000000000002
28,56,0.6283750403349064,0.011220982863123329,0.8093572643720572,0.0840518524835062,0.8851709463961163,0.19265586768313184,1.0000000000000002
29,58,0.629081837003957,0.010846238569033741,0.8027638257733792,0.08020804068931796,0.8815555173553264,0.18799877642441504,1.0000000000000002
30,61,0.6296831289213303,0.010322674244611972,0.7962202271787984,0.07669747704392096,0.8779555358402212,0.1835568925490451,0.9999999999999999
31,63,0.6301944020310615,0.010003085746524785,0.7897255352722321,0.07347828817561984,0.8743713621750999,0.17931821855872687,1.0000000000000004
32,65,0.6306264489159823,0.009701945367938189,0.7832789876874734,0.07054938714280236,0.8708011404081845,0.17527106510241125,1.0
33,67,0.6309862014355938,0.009417704499038714,0.7768857117307556,0.06785084684211161,0.867245859199684,0.17140422707585606,0.9999999999999991
34,69,0.6312798987370938,0.009148984039668026,0.7705468007452266,0.06534900401928645,0.8637057700496574,0.16770705965241706,1.0
35,72,0.6315131142534229,0.008771015475741986,0.7642640473047949,0.06302312406815236,0.8601798768989471,0.16416951442358638,1.0
36,74,0.6316905610054869,0.00853635893250658,0.7580418421755118,0.060855293556584915,0.8566678530512195,0.16078215081065525,0.9999999999999993
37,76,0.6318161726168587,0.008313370692327089,0.7518811232585334,0.058829963292620704,0.8531707788176527,0.15753612914437354,1.0000000000000004
38,78,0.6318933104824391,0.0081011962882364,0.7457805653009062,0.05693356421391503,0.8496892003844786,0.1544231910532536,1.0
39,80,0.631924654172261,0.007899058177153261,0.7397411794076801,0.05515421983057268,0.8462232233033294,0.1514356342267052,0.9999999999999998
40,83,0.6319121918678738,0.007613399902022576,0.733763770603308,0.05348150016137799,0.8427738986978979,0.148566283495015,1.0000000000000002
41,85,0.6318573771852831,0.007433616202179801,0.7278488509512164,0.05190910355414543,0.8393414525367823,0.14580845912578289,0.9999999999999997
42,87,0.6317613405559044,0.007261624604090855,0.7219978987026251,0.05043687576271419,0.8359267999072781,0.1431559436489453,0.9999999999999998
43,89,0.6316250537756656,0.0070969107165805125,0.7162146881242734,0.049045146140531494,0.8325310660732315,0.14060294869856443,1.0
44,91,0.6314493772473713,0.006939004145575509,0.7105013940967736,0.04772759502513725,0.8291550227092099,0.13814408326455344,1.0000000000000002
45,93,0.6312350696440304,0.006787473867140112,0.7048563922880362,0.04648315361254729,0.8257992155259528,0.1357743238356046,1.0000000000000004
46,95,0.6309827933930603,0.006641924140979582,0.6992816623105366,0.04531392495052051,0.8224636271951685,0.1334889865368104,0.9999999999999998
47,98,0.6306931149018977,0.006435644029611201,0.6937767322654286,0.04420218738668048,0.8191483439187288,0.13128370128386185,1.0000000000000004
48,100,0.6303665028933313,0.006303665028933313,0.6883435458522696,0.04314389658470693,0.815853700333485,0.1291543879008588,1.0
49,102,0.6300033407469711,0.006176503340656579,0.6829831364122563,0.04213551813916074,0.8125798852769912,0.12710189655171417,1.0000000000000004
50,104,0.6296039580135002,0.006053884211668271,0.6776957155800568,0.04119109874718689,0.8093272395943107,0.1251193525516123,0.9999999999999996
51,106,0.6291686640764853,0.005935553434683823,0.6724811693197543,0.04028866845979854,0.8060960695267886,0.123201705623471,1.0
52,108,0.6286977690485616,0.005821275639338533,0.6673397568200287,0.03942557437199986,0.8028867291165207,0.12134585628242725,1.0
53,110,0.6281915919871401,0.005710832654428547,0.6622721632639612,0.038599381052982044,0.7996995082609956,0.11954889782423253,1.0000000000000002
54,112,0.6276504619874863,0.005604021982031128,0.6572776495777192,0.03781858963107036,0.7965349476292332,0.11780810191655043,1.0
55,115,0.6270747164822099,0.005452823621584434,0.6523569026656111,0.03707220717105832,0.7933931732429961,0.11613384612326869,1.0000000000000004
56,117,0.6264647000330672,0.005354399145581771,0.6475097893108269,0.03637268207838393,0.7902741959437227,0.11452124518684874,1.0
57,119,0.6258207659610994,0.00525899803328655,0.642735000845933,0.03573472818571475,0.7871788710103771,0.11295636638128402,1.0000000000000002
58,121,0.6251432807241792,0.0051664733944147044,0.6380328009456782,0.035122826351996456,0.7841074245672053,0.11143714907182252,0.9999999999999998
59,123,0.6244326286589179,0.005076688037877381,0.6334029024810166,0.03453441205614544,0.7810596891230578,0.10996164931483851,1.0000000000000002
60,125,0.6236892148142927,0.004989513718514342,0.6288450574115992,0.03399016473384496,0.7780357220661419,0.1085280317632252,1.0000000000000004
61,127,0.6229134653022578,0.004904830435450849,0.6243586480226427,0.03346490757473179,0.7750359352755198,0.10713456221604745,1.0
62,129,0.6221058259288712,0.00482252578239435,0.6199440513577013,0.03297115472351361,0.7720605177049186,0.10577960076161257,0.9999999999999998
63,132,0.6212667602518178,0.004706566365544075,0.6156005643002439,0.03250180241967348,0.7691094712489609,0.1044615954635392,1.0000000000000002
64,134,0.6203967479138822,0.004629826476969271,0.6113266567989767,0.03204785775631003,0.7661827350805769,0.10317907654136453,0.9999999999999999
65,136,0.6194962834937991,0.004555119731572053,0.6071213897532929,0.031608710241934734,0.7632806824574739,0.1019306510011543,1.0000000000000002
66,138,0.61856587562318,0.004482361417559275,0.6029837740529542,0.031189085787241708,0.7604034982402125,0.10071499767657817,0.9999999999999999
67,140,0.6176060460443475,0.0044114717574596255,0.598913221004626,0.030782726850694737,0.7575512960053254,0.09953086264551207,1.0000000000000002
68,142,0.6166173285207837,0.004342375552963265,0.5949090783923486,0.03038907110238584,0.7547243853490526,0.09837705499065297,1.0000000000000002
69,144,0.6156002677203916,0.0042750018591693854,0.5909708907686005,0.030007585436011015,0.7519224211859067,0.09725244287517607,1.0
70,146,0.6145554181958393,0.004209283686272871,0.5870977676963881,0.029637764170263987,0.749144916590357,0.0961559499068069,1.0000000000000004
71,148,0.6134833434656662,0.004145157726119367,0.5832893510249179,0.029279127370825598,0.7463920992706504,0.09508655176613082,1.0000000000000002
72,151,0.6123846151069108,0.004055527252363648,0.5795451337917947,0.02893121928854495,0.7436639409448154,0.09404327307738988,1.0000000000000002
73,153,0.6112598117673922,0.003995162168414328,0.5758635043462534,0.028595071192112537,0.7409603685202506,0.09302518450219355,0.9999999999999999
74,155,0.6101095180601883,0.003936190439097989,0.5722439550451444,0.028275579927619917,0.73828115914236,0.09203140003838714,1.0000000000000002
75,157,0.6089343233594329,0.003878562569168362,0.5686854808109862,0.027967289485684617,0.73562649878465,0.09106107450783969,0.9999999999999999
76,160,0.6077348205475425,0.0037983426284221404,0.565186816893169,0.027668907834181213,0.7329962247974772,0.09011340121822337,1.0
77,162,0.6065116047693122,0.0037438987948722976,0.5617480162906113,0.027378894243049873,0.7303902594860519,0.08918760978504998,1.0000000000000004
78,164,0.605265272238311,0.00369064190389214,0.5583674935775222,0.027096933513483343,0.7278086198679773,0.0882829641013405,1.0
79,166,0.6039964191253286,0.003638532645333305,0.5550441893791187,0.02682272489615022,0.7252512632753412,0.08739876044335172,1.0
80,168,0.6027056405430615,0.0035875335746610804,0.551777151043039,0.02655598132268167,0.7227180955661828,0.08653432570176758,1.0
81,171,0.601393529628759,0.0035169212258991758,0.5485655649916338,0.026296428682058177,0.7202088823826764,0.08568901572867824,0.9999999999999999
82,173,0.600060676718311,0.003468558824961335,0.545409065666323,0.026045822711683285,0.7177236666292073,0.08486221379151665,0.9999999999999999
83,175,0.5987076686012316,0.003421186677721323,0.5423062429491691,0.02580291692831702,0.7152622967149318,0.08405332912589279,0.9999999999999996
84,177,0.5973350878453593,0.0033747745076008998,0.5392561857799877,0.025566325787998678,0.7128249317219347,0.0832617955799644,1.0
85,179,0.5959435121816192,0.003329293364143124,0.5362582668720284,0.025336244660334847,0.7104111383024416,0.08248707034361336,0.9999999999999998
86,182,0.5945335139416028,0.0032666676590197958,0.5333115326248631,0.02511262776732163,0.7080208522580692,0.08172863275626295,1.0
87,184,0.5931056595431112,0.0032234003236038655,0.5304150838271658,0.024895794144027664,0.7056537286114328,0.08098598318768088,1.0
88,186,0.5916605090206353,0.003180970478605566,0.5275681183916553,0.024686262845847764,0.7033097060614869,0.08025864198657416,0.9999999999999999
89,189,0.5901986155988996,0.003122743997877776,0.5247699013547449,0.02448287012228723,0.7009882539599664,0.0795461484921987,1.0000000000000002
90,191,0.5887205253081499,0.0030823064152259157,0.5220197510251606,0.024284467242179184,0.6986892978078326,0.07884806010458652,1.0
91,193,0.5872267766399986,0.0030426257856994744,0.5193167775169835,0.024091780198527736,0.6964127111683458,0.0781639514093393,1.0000000000000002
92,196,0.5857179002425504,0.0029883566338905635,0.5166602032124139,0.023904969033806202,0.6941584471853219,0.07749341335325308,0.9999999999999997
93,198,0.5841944186533203,0.0029504768618854563,0.5140493070062446,0.02372262268742427,0.6919263046175321,0.07683605246732879,1.0000000000000002
94,200,0.5826568460682566,0.0029132842303412833,0.5114833492099915,0.023544597027658855,0.6897160258849718,0.07619149013398682,1.0000000000000002
95,203,0.5811056881449953,0.002862589596773376,0.5089615200441039,0.023370814096563962,0.6875273396596688,0.07555936189554795,1.0000000000000002
96,205,0.5795414418383575,0.002827031423601744,0.5064830131072631,0.02320357486653361,0.6853601540831449,0.07493931680126394,1.0
97,208,0.5779645952660266,0.0027786759387789742,0.5040468475662178,0.023040184879472122,0.6832144496681523,0.0743310167903853,0.9999999999999999
98,210,0.5763756276023245,0.0027446458457253547,0.5016524804910746,0.02288052455615337,0.6810900269479602,0.07373413610894135,1.0000000000000002
99,213,0.5747750089980241,0.0026984742206480005,0.49929914270579584,0.02272614825828609,0.6789868545153597,0.07314836075807743,0.9999999999999998
100,215,0.5731632005241867,0.002665875351275287,0.4969862976222301,0.02257623608506539,0.6769045466380424,0.07257338797195362,1.0
101,218,0.5715406541380789,0.0026217461198994444,0.49471291466653866,0.02242991105880351,0.6748429262334249,0.07200892572335237,1.0
102,220,0.5699078126693076,0.002590490057587762,0.49247840496512296,0.022287574797136347,0.672801850966628,0.07145469225527575,0.9999999999999998
103,223,0.5682651098244094,0.0025482740350870376,0.49028224776460005,0.022148347384738983,0.6707811846353267,0.07091041563693591,0.9999999999999998
104,225,0.5666129702082204,0.0025182798675920906,0.48812354419267173,0.022012137201893826,0.6687805240672133,0.07037583334265378,1.0
105,228,0.5649518093604582,0.0024778588129844657,0.48600157144908424,0.021878855908980963,0.6667997282550546,0.06985069185228505,0.9999999999999999
106,231,0.5632820338060402,0.002438450362796711,0.4839157210298471,0.021748418309958308,0.6648386778210826,0.06933474627188849,0.9999999999999998
107,233,0.5616040411177685,0.002410317773037633,0.4818653499119163,0.021620742222136256,0.6628971950545154,0.06882775997343867,0.9999999999999996
108,236,0.5599182199900918,0.0023725348304664906,0.47985021700550856,0.02149574835194172,0.6609749675451602,0.06832950425246712,0.9999999999999999
109,239,0.5582249503227601,0.0023356692482123854,0.4778694589366846,0.021375356861902034,0.6590717964217685,0.06783975800259079,1.0000000000000004
110,241,0.5565246033132621,0.0023092307191421666,0.4759225183131403,0.021257607609823648,0.6571875710702644,0.06735830740595583,0.9999999999999998
111,244,0.554817541557024,0.002273842383430426,0.47400872944737144,0.021142279864800297,0.6553219711009569,0.06688494563868941,0.9999999999999999
112,247,0.5531041191544277,0.0022392879317993026,0.4721275017272637,0.021029306170794303,0.6534747479021384,0.06641947259051069,0.9999999999999998
113,249,0.5513846818237681,0.0022143963125452536,0.47027824325257656,0.020918621355658053,0.651645683562554,0.06596169459770818,0.9999999999999999
114,252,0.5496595670193577,0.002181188758013324,0.4684603449386138,0.02081016244053364,0.649834626478516,0.06551142418874073,1.0
115,255,0.5479291040540318,0.002148741584525615,0.46667340918401534,0.020703868553281,0.6480414028353282,0.06506847984176722,0.9999999999999998
116,258,0.5461936142253818,0.00211702951250148,0.4649166017497022,0.020599680845743557,0.6462660006561342,0.06463268575345371,0.9999999999999998
117,261,0.5444534109450958,0.0020860283944256542,0.4631892516511733,0.020500392885011015,0.6445081625165364,0.06420387161844722,0.9999999999999999
118,264,0.5427087998708389,0.002055715151025905,0.4614912674330263,0.02040326394661231,0.6427675848035737,0.063781872418944,1.0
119,267,0.5409600790401558,0.0020260677117608828,0.45982183999294884,0.020309831498421898,0.6410440725530886,0.06336652822381436,1.0
120,270,0.5392075390059247,0.0019970649592812024,0.4581805790915916,0.02021820031055111,0.6393373874000966,0.06295768399677969,1.0000000000000002
121,273,0.5374514629729341,0.001968686677556535,0.45656694867480163,0.020128323683517354,0.6376474963681883,0.06255518941316715,1.0000000000000002
122,276,0.5356921269351935,0.0019409135033883822,0.45498047427062227,0.02004015638008864,0.6359742953775093,0.0621588986847966,1.0
123,279,0.5339297998136243,0.001913726881052417,0.4534207417405724,0.01995365457152877,0.6343175716923062,0.06176867039258034,1.0
124,282,0.5321647435938168,0.00188710901983623,0.4518871762038233,0.01986877578606241,0.632676980036078,0.06138436732644089,1.0
125,285,0.5303972134635628,0.0018610428542581152,0.4503795227901184,0.019785478859463246,0.6310524868496058,0.06100585633217578,1.0
126,288,0.5286274579499097,0.00183551200677052,0.4488971070309648,0.019703723887671665,0.6294438762994531,0.06063300816491908,1.0
127,291,0.526855719055504,0.001810500752768055,0.4474394857941761,0.019623472181353394,0.6278509874076287,0.06026569734886982,1.0
128,294,0.5250822323940192,0.001785993987734759,0.44600627008409394,0.019545358557060175,0.6262737267729379,0.059903802042976746,0.9999999999999998
129,297,0.5233072273244853,0.0017619771963787384,0.44459703347481255,0.019469270797595698,0.6247118391703361,0.05954720391228553,0.9999999999999999
130,300,0.5215309270843573,0.0017384364236145244,0.44321135485716645,0.019394566399045392,0.6231650321166646,0.05919578800467196,1.0
131,303,0.5197535489211813,0.0017153582472646247,0.44184892188317143,0.01932121140947384,0.6216331962360683,0.058849442632699575,1.0
132,307,0.5179753042227306,0.0016872159746668751,0.44050919955809986,0.019249172880117772,0.6201163069564624,0.0585080592603548,1.0
133,310,0.516196398645507,0.0016651496730500227,0.43919176134587756,0.019178418830339813,0.6186140246614225,0.05817153239442619,1.0000000000000002
134,313,0.514417032241508,0.0016435048953402814,0.43789636114827485,0.019108918213981696,0.6171262602823311,0.057839759480307215,1.0
135,317,0.5126373995831819,0.001617152680073129,0.43662237792925795,0.019041057442852845,0.6156528626637345,0.05751264080201376,0.9999999999999999
136,320,0.5108576898865029,0.0015964302808953216,0.4353695195287865,0.018974384183958366,0.6141936105791552,0.05719007938621925,0.9999999999999998
137,323,0.5090780871321072,0.0015760931490158118,0.4341374902182032,0.018908865603302162,0.6127483683203104,0.05687198091011974,0.9999999999999994
138,326,0.5072987701844422,0.0015561311968847922,0.4329258991224452,0.01884447443074802,0.6113170399472339,0.05655825361295287,0.9999999999999999
139,330,0.5055199129088934,0.0015318785239663436,0.43173443588483573,0.018781404439880828,0.6098993800525577,0.05624880821100224,0.9999999999999999
140,333,0.5037416842868567,0.0015127377906512215,0.43056271535338764,0.018721147130806883,0.6084951852408912,0.055943557815928545,1.0000000000000002
141,336,0.5019642485287363,0.0014939412158593342,0.4294104511736563,0.01866198450257061,0.6071042975014748,0.05564241785627694,0.9999999999999998
142,340,0.5001877651848499,0.0014711404858377937,0.4282771119925411,0.018603825383892245,0.6057265638473499,0.055345306002017314,1.0
143,343,0.4984123892542358,0.001453097344764536,0.4271625400923647,0.01854664676859434,0.6043618894257037,0.05505214209198236,1.0
144,346,0.49663827129135407,0.0014353707262755898,0.42606625714685153,0.018490426278042937,0.6030101291151336,0.05476284806407425,1.0000000000000004
145,350,0.494865557510687,0.001413901592887677,0.4249880283706591,0.018435142140896116,0.6016710804204939,0.054477347888118144,1.0
146,353,0.4930943898892417,0.0013968679600261805,0.4239275044744954,0.018380773173608065,0.6003447028838373,0.054195567501246,0.9999999999999998
147,357,0.4913249062669661,0.0013762602416441628,0.42288433893947597,0.018327298761657798,0.599030899893851,0.05391743474570105,0.9999999999999999
148,360,0.4895572404450907,0.0013598812234585853,0.42185815698934614,0.018274698841472668,0.5977294476001657,0.05364287930895737,1.0000000000000002
149,363,0.48779152228241246,0.001343778298298657,0.42084879175944584,0.01822295388301839,0.5964401850365102,0.05337183266605551,0.9999999999999998
150,367,0.4860278777895398,0.0013243266424783102,0.4198558831579976,0.018172044873028304,0.5951630079702825,0.05310422802405911,1.0
151,370,0.48426642922112256,0.001308828187084115,0.4188790796203726,0.01812195329884594,0.5938977822423065,0.05284000026854234,1.0000000000000002
152,374,0.4825072951660841,0.0012901264576633265,0.4179182970210443,0.01807266113285592,0.5926443250368609,0.05257908591202259,1.0000000000000002
153,377,0.4807505906358883,0.0012752005056654863,0.4169730930674587,0.018024150817479292,0.5914025543950819,0.05232142304425621,1.0
154,381,0.4789964271508641,0.0012572084702122416,0.41604312131918725,0.017976405250710665,0.5901723154778336,0.052066951284320234,1.0
155,384,0.4772449128246157,0.0012428252938141034,0.4151282348815374,0.01792940777217511,0.5889534493714476,0.051815611734405374,0.9999999999999996
156,387,0.4754961524465503,0.0012286722285440577,0.41422804647715544,0.01788314214968406,0.5877458245216539,0.05156734693524993,1.0000000000000004
157,391,0.47375024756255163,0.0012116374617968072,0.4133424593747155,0.017837592566270113,0.586549364434117,0.05132210082314741,0.9999999999999998
158,394,0.4720072965538292,0.0011979880623193635,0.41247120028409506,0.017792743607681603,0.5853639896964796,0.05107981868846348,0.9999999999999999
159,397,0.47026739471398027,0.001184552631521361,0.41161402986981527,0.01774858025031866,0.584189467485414,0.050840447135601284,0.9999999999999999
160,401,0.468530634324289,0.00116840557188102,0.41077074324504104,0.017705605829555215,0.5830256839770789,0.050603934044356695,0.9999999999999997
161,404,0.4667971047273024,0.0011554383780378772,0.4099410581875646,0.017663404142466844,0.5818725066713311,0.05037022853260769,1.0000000000000002
162,407,0.46506689239871113,0.0011426704972941305,0.4091247149305156,0.017621838352894624,0.5807298066766645,0.05013928092028487,1.0000000000000004
163,411,0.4633400810175695,0.0011273481289965194,0.40832151938914757,0.017580895088445517,0.5795974498785512,0.04991104269457237,1.0
164,414,0.46161675153488946,0.0011150163080552885,0.4075313304538474,0.01754129804863919,0.5784753830325838,0.049685466476290525,0.9999999999999999
165,417,0.459896982240638,0.0011028704610087242,0.4067538864827339,0.0175025059842586,0.577363461915402,0.04946250598741423,0.9999999999999999
166,420,0.45818084882917276,0.0010909067829266018,0.4059889900326203,0.01746428978772353,0.5762616207710829,0.04924211601968266,1.0000000000000002
167,424,0.45646842446314917,0.0010765764727904462,0.4052362938523918,0.017426637571727785,0.5751697100885558,0.04902425240425797,0.9999999999999997
168,427,0.4547597798359294,0.001065011193995151,0.4044956267577182,0.017389537734681944,0.5740876180953232,0.04880887198239293,1.0000000000000002
169,430,0.4530549832325277,0.0010536162400756458,0.40376684651748634,0.017352978952686296,0.5730152130094627,0.04859593257706833,0.9999999999999998
170,433,0.4513541005891205,0.0010423882230695624,0.4030496009676498,0.017316950171769183,0.5719523866314515,0.048385392965563795,1.0
171,436,0.4496571955511581,0.0010313238430072432,0.40234369364320555,0.017282256399145497,0.5708990744135571,0.048177212852926095,1.0
172,439,0.44796432953010185,0.0010204198850344006,0.40164905352703717,0.01724865156150074,0.5698551818544382,0.04797135284630164,0.9999999999999998
173,442,0.4462755617588247,0.0010096732166489247,0.4009654942980445,0.0172155350067356,0.5688205612712396,0.047767774430100364,0.9999999999999999
174,445,0.4445909493457002,0.0009990807850465172,0.40029293134634525,0.0171828969006575,0.5677950868000395,0.0475664399419603,1.0000000000000002
175,448,0.4429105473274116,0.0009886396145701152,0.3996310486606508,0.01715072763707217,0.5667786346022347,0.04736731254948296,1.0000000000000002
176,451,0.44123440872051095,0.0009783468042583391,0.3989797030302658,0.01711901783163225,0.5657711810837084,0.04717035622771129,1.0000000000000002
177,454,0.43956258457175557,0.0009681995254884484,0.3983387898218552,0.01708775831588167,0.5647725958615183,0.04697553573732277,1.0
178,457,0.4378951240072507,0.0009581950197095202,0.39770808507049243,0.017056940131488486,0.5637827431103367,0.04678281660351174,1.0000000000000002
179,460,0.4362320742804271,0.000948330596261798,0.39708736519246374,0.01702655452465943,0.5628015827231966,0.04659216509553584,1.0000000000000002
180,463,0.43457348081887825,0.0009386036302783548,0.396476492365737,0.01699659294072945,0.561828976060165,0.046403548206902574,1.0
181,465,0.43291938727008744,0.0009310094349894353,0.39587523711749767,0.01696704701891997,0.5608647942510011,0.046216933636173074,1.0
182,468,0.43126983554606774,0.0009215167426198028,0.39528345599694004,0.01693790858725962,0.5599089449950037,0.046032289768361045,1.0
183,471,0.4296248658669422,0.0009121547046007266,0.39470102392834655,0.01690916965766181,0.5589613934554284,0.04584958565690559,1.0000000000000002
184,474,0.4279845168034891,0.0009029209215263483,0.3941277499618522,0.016880822421153217,0.5580220087494184,0.04566879100619772,1.0
185,476,0.42634882531867635,0.0008956908094930175,0.39356346574989587,0.016852859243248027,0.557090728257262,0.045489876154641194,0.9999999999999999
186,479,0.42471782680821024,0.0008866760476163053,0.3930079687363912,0.01682527265946259,0.5561674546279864,0.04531281205822859,0.9999999999999999
187,482,0.423091555140121,0.0008777833094193382,0.39246119275057156,0.01679833303254041,0.5552520377359359,0.04513757027461527,1.0000000000000002
188,484,0.4214700426934085,0.0008708058733334886,0.3919230166416408,0.016772210191103965,0.5543443810641495,0.04496412294767334,1.0
189,487,0.4198533203957705,0.0008621218077941899,0.39139323053029285,0.016746435962753266,0.5534444360753455,0.04479244279250956,1.0
190,489,0.4182414177604372,0.00085529942282298,0.39087179194673044,0.016721003674047732,0.5525521818648274,0.044622503080931006,1.0
191,492,0.41663436292212996,0.0008468178108173374,0.39035851415908485,0.016695906796282575,0.551667484637958,0.04445427762734334,0.9999999999999999
192,494,0.4150321826721689,0.0008401461187695727,0.3898531528888901,0.016671138941901274,0.5507902846484232,0.04428774077506689,1.0000000000000002
193,497,0.41343490249274817,0.0008318609708103584,0.3893556680683702,0.01664752093290978,0.5499205416252438,0.04412286738305647,1.0
194,499,0.4118425465903989,0.0008253357647102182,0.3888659898754191,0.01662448331080178,0.5490580935346193,0.043959632813011414,1.0
195,501,0.41025513792865986,0.0008188725307957282,0.3883839058273667,0.016602029769430454,0.5482028938498706,0.04379801291686269,1.0000000000000002
196,504,0.4086726982599751,0.0008108585282936014,0.38790937980213364,0.016579871583179973,0.5473548311412844,0.04363798402462442,1.0000000000000002
197,506,0.4070952481568366,0.0008045360635510605,0.38744215153268324,0.016558003210241017,0.5465138113257221,0.043479522932598096,1.0
198,508,0.405522807042191,0.0007982732422090374,0.3869821655958803,0.016536672957002382,0.5456798281573477,0.04332260689191739,1.0
199,511,0.4039553932191275,0.0007905193605070988,0.38652929199351344,0.016516080929732953,0.5448527786022473,0.043167213597422587,1.0
200,513,0.402393023899864,0.0007843918594539258,0.38608340598272817,0.016495791598487505,0.5440325432666654,0.04301332117685411,1.0000000000000002
201,515,0.40083571523405026,0.0007783217771534956,0.38564439006874124,0.01647576697297632,0.543219068482773,0.04286090818035418,1.0000000000000002
202,517,0.3992834823364023,0.0007723084764727318,0.38521214844781093,0.016456002120219065,0.5424122676122259,0.04270995357026718,1.0
203,520,0.3977363393136853,0.0007648775756032409,0.38478659745537597,0.01643649220852831,0.5416121114695108,0.04256043671122878,1.0000000000000004
204,522,0.39619429929106076,0.0007589929105192735,0.3843675695811206,0.016417232505156233,0.5408185118638855,0.04241233736053463,0.9999999999999999
205,524,0.39465737443781296,0.000753162928316437,0.38395495804013674,0.016398218374004705,0.5400314047570005,0.04226563565877977,0.9999999999999998
206,526,0.39312557599247033,0.0007473870266016547,0.3835485816296289,0.01637960676695743,0.5392507342580214,0.042120312120759916,0.9999999999999999
207,528,0.3915989142873345,0.000741664610392679,0.38314841352733764,0.016361563493433897,0.5384764241983524,0.041976347626626664,1.0
208,530,0.39007739877243397,0.0007359950920234603,0.3827543264240355,0.016343929660152898,0.5377084502347074,0.04183372341328829,1.0
209,532,0.38856103803891356,0.0007303778910505894,0.38236624349036724,0.01632652274659702,0.536946712527589,0.04169242106604852,0.9999999999999999
210,534,0.3870498398418754,0.0007248124341608154,0.38198408466593314,0.01630933599671946,0.5361911504364079,0.04155242251047607,0.9999999999999999
