t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
57,18,7,11,0,0,0,0.019685039370078664,0.022308438409311328,-0.002623399039232664,0.019685039370078664,0.022308438409311328,-0.002623399039232664,0.15081967213114755,1.8807512394777905,0.002647789996141554
58,24,5,19,0,0,0,0.01930501930501923,0.021904761904761885,-0.002599742599742657,0.01930501930501923,0.021904761904761885,-0.002599742599742657,0.15081967213114755,1.8924855851192506,0.002624212368167561
59,23,3,20,0,0,0,0.01908396946564878,0.02149532710280372,-0.0024113576371549393,0.01908396946564878,0.02149532710280372,-0.0024113576371549393,0.15081967213114755,1.9039535021015537,0.002590965771713968
60,20,6,14,0,0,0,0.018656716417910377,0.021217712177121754,-0.0025609957592113777,0.018656716417910377,0.021217712177121754,-0.0025609957592113777,0.15081967213114755,1.9152448025549182,0.0025662416028975027
61,27,5,22,1,1,0,0.021978021978021896,0.020795660036166348,0.0011823619418555482,0.021978021978021896,0.020795660036166348,0.0011823619418555482,0.15081967213114755,1.9263259638841184,0.002538218716166192
62,16,0,16,0,0,0,0.021978021978021896,0.020499108734402836,0.0014789132436190608,0.021978021978021896,0.020499108734402836,0.0014789132436190608,0.15081967213114755,1.9372993752204821,0.0025152568252806602
63,26,9,17,0,0,0,0.021276595744680774,0.020193151887620702,0.0010834438570600721,0.021276595744680774,0.020193151887620702,0.0010834438570600721,0.15081967213114755,1.9479484533375249,0.002476376001703544
64,17,4,13,0,0,0,0.020979020979020904,0.019965277777777762,0.0010137432012431412,0.020979020979020904,0.019965277777777762,0.0010137432012431412,0.15081967213114755,1.9583937308449617,0.0024436242753691335
65,19,2,17,1,0,1,0.02083333333333326,0.02053036783575704,0.0003029654975762186,0.02083333333333326,0.02053036783575704,0.0003029654975762186,0.15081967213114755,1.9686183099780086,0.0024074935712104523
66,26,3,23,0,0,0,0.020618556701030855,0.020134228187919448,0.0004843285131114067,0.020618556701030855,0.020134228187919448,0.0004843285131114067,0.15081967213114755,1.9788163207376515,0.0023874673907837295
67,20,5,15,0,0,0,0.0202702702702702,0.019884009942004954,0.00038626032826524423,0.0202702702702702,0.019884009942004954,0.00038626032826524423,0.15081967213114755,1.9888600828164857,0.002357319093616945
68,20,5,15,1,0,1,0.01993355481727568,0.020458265139116187,-0.0005247103218405068,0.01993355481727568,0.020458265139116187,-0.0005247103218405068,0.15081967213114755,1.9987876474591078,0.002326746517356353
69,19,3,16,0,0,0,0.01973684210526309,0.02019386106623585,-0.0004570189609727597,0.01973684210526309,0.02019386106623585,-0.0004570189609727597,0.15081967213114755,2.0086560432600193,0.002303026285465698
70,18,8,10,0,0,0,0.01923076923076917,0.020032051282051266,-0.000801282051282097,0.01923076923076917,0.020032051282051266,-0.000801282051282097,0.15081967213114755,2.018205415013098,0.002252291043122493
71,17,3,14,0,0,0,0.019047619047618987,0.019809825673534058,-0.0007622066259150712,0.019047619047618987,0.019809825673534058,-0.0007622066259150712,0.15081967213114755,2.027502861556349,0.002207210650886956
72,21,3,18,1,1,0,0.02201257861635213,0.019531249999999986,0.0024813286163521443,0.02201257861635213,0.019531249999999986,0.0024813286163521443,0.15081967213114755,2.036776845640108,0.0021812337145326963
73,16,0,16,0,0,0,0.02201257861635213,0.01929012345679011,0.002722455159562022,0.02201257861635213,0.01929012345679011,0.002722455159562022,0.15081967213114755,2.046002777668768,0.0021482284137885337
74,25,2,23,0,0,0,0.02187499999999993,0.018953752843062912,0.0029212471569370173,0.02187499999999993,0.018953752843062912,0.0029212471569370173,0.15081967213114755,2.0549313572570833,0.0020954822091355115
75,19,1,18,0,0,0,0.021806853582554447,0.01869857890800298,0.003108274674551468,0.021806853582554447,0.01869857890800298,0.003108274674551468,0.15081967213114755,2.063670633684027,0.0020510218064850173
76,21,6,15,0,0,0,0.02140672782874611,0.018491124260355016,0.002915603568391094,0.02140672782874611,0.018491124260355016,0.002915603568391094,0.15081967213114755,2.072273588426733,0.002010111894183488
77,20,5,15,1,1,0,0.0240963855421686,0.018288222384784187,0.005808163157384413,0.0240963855421686,0.018288222384784187,0.005808163157384413,0.15081967213114755,2.0806322528209726,0.0019596385392952284
