t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
54,24,3,21,1,0,1,0.019762845849802292,0.020958083832335307,-0.001195237982533015,0.019762845849802292,0.020958083832335307,-0.001195237982533015,0.15040650406504066,1.8280189212479514,0.003154975666363236
55,21,8,13,0,0,0,0.01915708812260529,0.020689655172413772,-0.0015325670498084823,0.01915708812260529,0.020689655172413772,-0.0015325670498084823,0.15040650406504066,1.8404325072910026,0.0031140796688365166
56,18,3,15,1,0,1,0.018939393939393867,0.021359223300970856,-0.002419829361576989,0.018939393939393867,0.021359223300970856,-0.002419829361576989,0.15040650406504066,1.8525051099361656,0.003077757103465574
57,19,3,16,2,0,2,0.018726591760299553,0.02294455066921604,-0.004217958908916488,0.018726591760299553,0.02294455066921604,-0.004217958908916488,0.15040650406504066,1.8646086897144873,0.0030742067925727127
58,25,4,21,1,0,1,0.01845018450184495,0.023430178069353307,-0.004979993567508358,0.01845018450184495,0.023430178069353307,-0.004979993567508358,0.15040650406504066,1.8767684158256928,0.0030712819081927267
59,14,2,12,0,0,0,0.018315018315018246,0.023169601482854477,-0.00485458316783623,0.018315018315018246,0.023169601482854477,-0.00485458316783623,0.15040650406504066,1.8888505132999596,0.0030543001047488665
60,18,3,15,2,0,2,0.01811594202898544,0.024680073126142576,-0.006564131097157137,0.01811594202898544,0.024680073126142576,-0.006564131097157137,0.15040650406504066,1.900561955250044,0.0030085239246638493
61,28,8,20,0,0,0,0.017605633802816836,0.024236983842010753,-0.006631350039193917,0.017605633802816836,0.024236983842010753,-0.006631350039193917,0.15040650406504066,1.912114607941327,0.0029806873364822684
62,20,4,16,1,1,0,0.02083333333333326,0.023893805309734496,-0.0030604719764012363,0.02083333333333326,0.023893805309734496,-0.0030604719764012363,0.15040650406504066,1.9233996584827195,0.002941133353632496
63,29,3,26,0,0,0,0.020618556701030855,0.023356401384083028,-0.0027378446830521735,0.020618556701030855,0.023356401384083028,-0.0027378446830521735,0.15040650406504066,1.9347307152988171,0.002928973716499491
64,26,6,20,1,0,1,0.02020202020202013,0.02380952380952379,-0.00360750360750366,0.02020202020202013,0.02380952380952379,-0.00360750360750366,0.15040650406504066,1.9458602747809732,0.002892287776962675
65,26,2,24,0,0,0,0.020066889632106955,0.023333333333333317,-0.0032664437012263625,0.020066889632106955,0.023333333333333317,-0.0032664437012263625,0.15040650406504066,1.9567578150135156,0.0028511671982671414
66,30,7,23,0,0,0,0.019607843137254836,0.022894521668029418,-0.0032866785307745817,0.019607843137254836,0.022894521668029418,-0.0032866785307745817,0.15040650406504066,1.9675309172742284,0.002818425166504076
67,20,3,17,0,0,0,0.019417475728155276,0.022580645161290307,-0.0031631694331350317,0.019417475728155276,0.022580645161290307,-0.0031631694331350317,0.15040650406504066,1.9779303165612068,0.0027610366353892
68,15,3,12,0,0,0,0.01923076923076917,0.02236421725239615,-0.003133448021626982,0.01923076923076917,0.02236421725239615,-0.003133448021626982,0.15040650406504066,1.9883101298196462,0.0027348821238835116
69,27,9,18,0,0,0,0.01869158878504667,0.022047244094488175,-0.003355655309441506,0.01869158878504667,0.022047244094488175,-0.003355655309441506,0.15040650406504066,1.9985846662828972,0.0026992772338849213
70,17,4,13,1,1,0,0.02153846153846147,0.021823850350740435,-0.00028538881227896384,0.02153846153846147,0.021823850350740435,-0.00028538881227896384,0.15040650406504066,2.008675798637851,0.0026549430556954434
71,20,4,16,0,0,0,0.021276595744680785,0.021555042340261725,-0.00027844659558094037,0.021276595744680785,0.021555042340261725,-0.00027844659558094037,0.15040650406504066,2.0184036736160405,0.002592482597781716
72,15,4,11,0,0,0,0.021021021021020957,0.021374045801526704,-0.00035302478050574723,0.021021021021020957,0.021374045801526704,-0.00035302478050574723,0.15040650406504066,2.0277345256000516,0.0025254401517226396
73,21,3,18,0,0,0,0.02083333333333327,0.021084337349397575,-0.00025100401606430525,0.02083333333333327,0.021084337349397575,-0.00025100401606430525,0.15040650406504066,2.03697073033911,0.002484965891552312
74,22,2,20,2,0,2,0.02071005917159757,0.022255192878338263,-0.0015451337067406944,0.02071005917159757,0.022255192878338263,-0.0015451337067406944,0.15040650406504066,2.046009940117634,0.0024336287545055897
75,23,3,20,0,0,0,0.020527859237536597,0.021929824561403494,-0.0014019653238668967,0.020527859237536597,0.021929824561403494,-0.0014019653238668967,0.15040650406504066,2.0549421751811385,0.0023892651598607993
76,25,2,23,2,0,2,0.020408163265306062,0.023005032350826727,-0.002596869085520665,0.020408163265306062,0.023005032350826727,-0.002596869085520665,0.15040650406504066,2.0637257356513854,0.002339714822007042
77,27,3,24,1,1,0,0.023121387283236927,0.02261484098939928,0.0005065462938376487,0.023121387283236927,0.02261484098939928,0.0005065462938376487,0.15040650406504066,2.07259458698536,0.002310533064715546
78,22,3,19,0,0,0,0.022922636103151796,0.02231520223152021,0.0006074338716315873,0.022922636103151796,0.02231520223152021,0.0006074338716315873,0.15040650406504066,2.0813470707034663,0.002261428635828753
79,15,5,10,0,0,0,0.02259887005649711,0.022160664819944585,0.00043820523655252464,0.02259887005649711,0.022160664819944585,0.00043820523655252464,0.15040650406504066,2.0899291877895307,0.0022060997256003
80,17,11,6,1,0,1,0.02191780821917802,0.02275862068965516,-0.0008408124704771397,0.02191780821917802,0.02275862068965516,-0.0008408124704771397,0.15040650406504066,2.0984313295094665,0.0021579486177174616
81,27,5,22,0,0,0,0.02162162162162156,0.02241847826086955,-0.0007968566392479899,0.02162162162162156,0.02241847826086955,-0.0007968566392479899,0.15040650406504066,2.1065144829850895,0.0020772575573214987
82,18,2,16,0,0,0,0.02150537634408596,0.022177419354838697,-0.0006720430107527361,0.02150537634408596,0.022177419354838697,-0.0006720430107527361,0.15040650406504066,2.1144581189482508,0.0020213152857720506
83,24,4,20,0,0,0,0.02127659574468079,0.02188328912466842,-0.0006066933799876301,0.02127659574468079,0.02188328912466842,-0.0006066933799876301,0.15040650406504066,2.1222363520484353,0.0019619005256621114
84,20,4,16,0,0,0,0.021052631578947312,0.0216535433070866,-0.0006009117281392876,0.021052631578947312,0.0216535433070866,-0.0006009117281392876,0.15040650406504066,2.1297956523899235,0.0018964921951161449
85,16,3,13,2,0,2,0.02088772845952997,0.022771633051398815,-0.0018839045918688443,0.02088772845952997,0.022771633051398815,-0.0018839045918688443,0.15040650406504066,2.137294423962789,0.0018447523780102434
86,26,5,21,0,0,0,0.020618556701030872,0.022464698331193824,-0.0018461416301629521,0.020618556701030872,0.022464698331193824,-0.0018461416301629521,0.15040650406504066,2.144625807709408,0.001782168713552035
87,17,1,16,1,0,1,0.020565552699228738,0.022871664548919937,-0.002306111849691199,0.020565552699228738,0.022871664548919937,-0.002306111849691199,0.15040650406504066,2.151950513294425,0.0017335539488007939
88,23,8,15,0,0,0,0.020151133501259393,0.02265575833857771,-0.002504624837318316,0.020151133501259393,0.02265575833857771,-0.002504624837318316,0.15040650406504066,2.158967015674651,0.0016561595397101326
89,11,4,7,0,0,0,0.01995012468827925,0.022556390977443597,-0.002606266289164348,0.01995012468827925,0.022556390977443597,-0.002606266289164348,0.15040650406504066,2.1657730366633268,0.0015869830630762783
90,27,9,18,1,1,0,0.02195121951219507,0.022304832713754635,-0.0003536132015595668,0.02195121951219507,0.022304832713754635,-0.0003536132015595668,0.15040650406504066,2.1723172984847974,0.001512277777731161
91,20,5,15,0,0,0,0.021686746987951755,0.022099447513812143,-0.00041270052586038844,0.021686746987951755,0.022099447513812143,-0.00041270052586038844,0.15040650406504066,2.178750653540981,0.0014508027677104067
92,25,8,17,0,0,0,0.0212765957446808,0.021871202916160376,-0.0005946071714795775,0.0212765957446808,0.021871202916160376,-0.0005946071714795775,0.15040650406504066,2.185035318194629,0.0013851450897968637
93,22,3,19,1,0,1,0.02112676056338023,0.02222222222222221,-0.00109546165884198,0.02112676056338023,0.02222222222222221,-0.00109546165884198,0.15040650406504066,2.1911483138997943,0.0013167208293953106
94,23,3,20,1,0,1,0.020979020979020928,0.022551928783382778,-0.0015729078043618498,0.020979020979020928,0.022551928783382778,-0.0015729078043618498,0.15040650406504066,2.19695937782485,0.0012356427224790953
95,16,6,10,0,0,0,0.020689655172413744,0.022418879056047187,-0.0017292238836334427,0.020689655172413744,0.022418879056047187,-0.0017292238836334427,0.15040650406504066,2.202899464553254,0.0011939173159901894
96,26,6,20,0,0,0,0.020408163265306076,0.022157434402332348,-0.0017492711370262724,0.020408163265306076,0.022157434402332348,-0.0017492711370262724,0.15040650406504066,2.208522720482004,0.0011104272166045754
97,20,3,17,2,1,1,0.02252252252252247,0.02251732101616627,5.201506356199842e-06,0.02252252252252247,0.02251732101616627,5.201506356199842e-06,0.15040650406504066,2.2139334109359425,0.0010361376961325426
98,25,4,21,0,0,0,0.02232142857142852,0.02224757558471191,7.385298671661045e-05,0.02232142857142852,0.02224757558471191,7.385298671661045e-05,0.15040650406504066,2.2191081058108013,0.0009592792782800714
99,22,4,18,0,0,0,0.022123893805309686,0.02202145680406549,0.00010243700124419608,0.022123893805309686,0.02202145680406549,0.00010243700124419608,0.15040650406504066,2.224172222694032,0.0008936828010011922
100,19,8,11,1,0,1,0.02173913043478256,0.022446689113355768,-0.0007075586785732085,0.02173913043478256,0.022446689113355768,-0.0007075586785732085,0.15040650406504066,2.2290018371402947,0.0008163169042920243
101,19,4,15,1,0,1,0.021551724137930987,0.02281580411797439,-0.0012640799800434019,0.021551724137930987,0.02281580411797439,-0.0012640799800434019,0.15040650406504066,2.23367043904843,0.0007455052973621749
102,22,3,19,0,0,0,0.021413276231263337,0.022577092511013204,-0.0011638162797498672,0.021413276231263337,0.022577092511013204,-0.0011638162797498672,0.15040650406504066,2.238234687346142,0.000679743372047
103,32,6,26,1,0,1,0.021141649048625748,0.02280130293159608,-0.0016596538829703328,0.021141649048625748,0.02280130293159608,-0.0016596538829703328,0.15040650406504066,2.2427418714864213,0.0006182169283116343
104,23,4,19,0,0,0,0.020964360587002052,0.022568511552928522,-0.0016041509659264694,0.020964360587002052,0.022568511552928522,-0.0016041509659264694,0.15040650406504066,2.247113081767323,0.0005492938505174506
105,24,2,22,0,0,0,0.02087682672233816,0.022304832713754635,-0.0014280059914164762,0.02087682672233816,0.022304832713754635,-0.0014280059914164762,0.15040650406504066,2.2513200717059334,0.0005094255443134761
106,22,5,17,0,0,0,0.020661157024793344,0.022105263157894725,-0.0014441061331013812,0.020661157024793344,0.022105263157894725,-0.0014441061331013812,0.15040650406504066,2.2555869319436987,0.0005717277902138284
107,25,3,22,0,0,0,0.020533880903490717,0.021852237252861593,-0.0013183563493708757,0.020533880903490717,0.021852237252861593,-0.0013183563493708757,0.15040650406504066,2.2599339403412366,0.0006358452234604376
108,22,5,17,0,0,0,0.020325203252032478,0.021660649819494573,-0.0013354465674620952,0.020325203252032478,0.021660649819494573,-0.0013354465674620952,0.15040650406504066,2.2643761927855857,0.0007012480867431959
109,17,0,17,0,0,0,0.020325203252032478,0.0214723926380368,-0.001147189386004322,0.020325203252032478,0.0214723926380368,-0.001147189386004322,0.15040650406504066,2.2688951586980908,0.000764772826899694
110,21,5,16,0,0,0,0.020120724346076417,0.02129817444219066,-0.0011774500961142416,0.020120724346076417,0.02129817444219066,-0.0011774500961142416,0.15040650406504066,2.2734223122161272,0.0008217387842488032
111,19,4,15,0,0,0,0.01996007984031932,0.021137393054856558,-0.001177313214537238,0.01996007984031932,0.021137393054856558,-0.001177313214537238,0.15040650406504066,2.2779124656045115,0.0008742533366850906
112,24,6,18,1,0,1,0.01972386587771199,0.021446384039900238,-0.0017225181621882482,0.01972386587771199,0.021446384039900238,-0.0017225181621882482,0.15040650406504066,2.282565681572502,0.0009449725875136264
113,20,6,14,1,1,0,0.02144249512670561,0.02129767211490836,0.00014482301179724946,0.02144249512670561,0.02129767211490836,0.00014482301179724946,0.15040650406504066,2.2872294681755316,0.0010012119959974576
114,26,6,20,0,0,0,0.02119460500963387,0.021088769004413917,0.00010583600521995098,0.02119460500963387,0.021088769004413917,0.00010583600521995098,0.15040650406504066,2.291979410839172,0.0010640332442733104
115,25,4,21,1,0,1,0.02103250478011468,0.021359223300970863,-0.00032671852085618125,0.02103250478011468,0.021359223300970863,-0.00032671852085618125,0.15040650406504066,2.2968018995101596,0.0011251318353562645
116,32,9,23,0,0,0,0.02067669172932327,0.02112337974075851,-0.0004466880114352423,0.02067669172932327,0.02112337974075851,-0.0004466880114352423,0.15040650406504066,2.301682580534085,0.0011843895313950862
117,21,4,17,0,0,0,0.020522388059701455,0.020952380952380945,-0.0004299928926794899,0.020522388059701455,0.020952380952380945,-0.0004299928926794899,0.15040650406504066,2.3066363544425785,0.0012444661069199176
118,26,7,19,0,0,0,0.020257826887661104,0.020764511562057567,-0.0005066846743964626,0.020257826887661104,0.020764511562057567,-0.0005066846743964626,0.15040650406504066,2.311728278444982,0.0013099586412024986
119,30,7,23,1,0,1,0.019999999999999962,0.02100840336134453,-0.0010084033613445668,0.019999999999999962,0.02100840336134453,-0.0010084033613445668,0.15040650406504066,2.3169323028420723,0.001372387094118853
120,11,3,8,1,1,0,0.021699819168173557,0.020930232558139528,0.0007695866100340294,0.021699819168173557,0.020930232558139528,0.0007695866100340294,0.15040650406504066,2.322261878863959,0.0014353610839210747
121,28,3,25,1,0,1,0.0215827338129496,0.021149425287356312,0.00043330852559328795,0.0215827338129496,0.021149425287356312,0.00043330852559328795,0.15040650406504066,2.327542855639725,0.0014814647230035683
122,21,3,18,2,1,1,0.02325581395348833,0.02143182854537163,0.0018239854081167003,0.02325581395348833,0.02143182854537163,0.0018239854081167003,0.15040650406504066,2.3328473873623548,0.001533450633486851
123,24,3,21,2,0,2,0.023131672597864725,0.022131887985546512,0.0009997846123182136,0.023131672597864725,0.022131887985546512,0.0009997846123182136,0.15040650406504066,2.3382150422310852,0.0015882603466381398
124,14,1,13,0,0,0,0.02309058614564827,0.022002694207453963,0.0010878919381943075,0.02309058614564827,0.022002694207453963,0.0010878919381943075,0.15040650406504066,2.3436498619926884,0.0016425623603202365
125,19,0,19,0,0,0,0.02309058614564827,0.021816562778272475,0.0012740233673757956,0.02309058614564827,0.021816562778272475,0.0012740233673757956,0.15040650406504066,2.3490368790790286,0.001685294421112453
126,23,5,18,1,0,1,0.02288732394366193,0.022084805653710238,0.0008025182899516932,0.02288732394366193,0.022084805653710238,0.0008025182899516932,0.15040650406504066,2.354473967131931,0.001736116523694299
127,17,5,12,0,0,0,0.02268760907504359,0.021968365553602803,0.0007192435214407877,0.02268760907504359,0.021968365553602803,0.0007192435214407877,0.15040650406504066,2.3599474853312987,0.0017846664416720462
128,22,0,22,1,0,1,0.02268760907504359,0.022193211488250646,0.0004943975867929447,0.02268760907504359,0.022193211488250646,0.0004943975867929447,0.15040650406504066,2.3654859124092034,0.0018348030740207384
129,24,5,19,0,0,0,0.022491349480968818,0.022011221406991792,0.0004801280739770257,0.022491349480968818,0.022011221406991792,0.0004801280739770257,0.15040650406504066,2.371158505901799,0.0018902640722084133
130,27,5,22,0,0,0,0.022298456260720374,0.021804189824711405,0.0004942664360089687,0.022298456260720374,0.021804189824711405,0.0004942664360089687,0.15040650406504066,2.376815635134753,0.0019307467167271315
131,22,9,13,0,0,0,0.021959459459459423,0.021683673469387748,0.00027578599007167456,0.021959459459459423,0.021683673469387748,0.00027578599007167456,0.15040650406504066,2.382523033306585,0.001976147698068258
132,20,6,14,1,1,0,0.023411371237458154,0.021555367709213853,0.001856003528244301,0.023411371237458154,0.021555367709213853,0.001856003528244301,0.15040650406504066,2.3882455440812342,0.0020170919947690475
133,26,6,20,0,0,0,0.02317880794701983,0.021374685666387252,0.001804122280632578,0.02317880794701983,0.021374685666387252,0.001804122280632578,0.15040650406504066,2.3940080743625876,0.0020591040424785606
134,19,3,16,2,0,2,0.023064250411861574,0.02206494587843463,0.0009993045334269444,0.023064250411861574,0.02206494587843463,0.0009993045334269444,0.15040650406504066,2.399859020328127,0.0021043256940217045
135,12,2,10,1,0,1,0.0229885057471264,0.02238805970149253,0.0006004460456338692,0.0229885057471264,0.02238805970149253,0.0006004460456338692,0.15040650406504066,2.4057381033314704,0.0021426636139620903
136,29,11,18,1,0,1,0.022580645161290287,0.02263374485596707,-5.309969467678227e-05,0.022580645161290287,0.02263374485596707,-5.309969467678227e-05,0.15040650406504066,2.411502774832505,0.002166465518612446
137,22,5,17,0,0,0,0.02239999999999996,0.022476501838986505,-7.650183898654309e-05,0.02239999999999996,0.022476501838986505,-7.650183898654309e-05,0.15040650406504066,2.4173491449727202,0.0022070513845211313
138,28,4,24,0,0,0,0.02225755166931634,0.022258195062727634,-6.433934112946849e-07,0.02225755166931634,0.022258195062727634,-6.433934112946849e-07,0.15040650406504066,2.423220161130692,0.002240959817609744
139,16,1,15,0,0,0,0.022222222222222185,0.022123893805309727,9.832841691245764e-05,0.022222222222222185,0.022123893805309727,9.832841691245764e-05,0.15040650406504066,2.429133610226647,0.002275089546712616
140,16,5,11,0,0,0,0.022047244094488154,0.022026431718061665,2.08123764264892e-05,0.022047244094488154,0.022026431718061665,2.08123764264892e-05,0.15040650406504066,2.4350700368060716,0.002305966093206749
